created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Feb 13 04:14:25 +0000 2024;1757256889854017880;"2. Kami akan buka Kembali pada hari Kamis, 15 Februari 2024.  Hal ini berdasarkan Keputusan Presiden Republik Indonesia Nomor 10 Tahun 2024 tentang Hari Pemungutan Suara Pemilihan Umum Tahun 2024 Sebagai Hari Libur Nasional.  Mari kita sukseskan Pemilu 2024, ASN Pilih Netral!";0;0;12;16;in;969065414843015168;1757256886976651377;ImigrasiBJM_;https://twitter.com/ImigrasiBJM_/status/1757256889854017880
Tue Feb 13 04:12:37 +0000 2024;1757256438475583624;"@CNNIndonesia Luar biasa sekali perhatian Presiden Jokowi demi kelancaran pemilu ini, semua kalangan sejahtera dibawah kepemimpinan Jokowi.";0;0;0;0;in;1547971581506306053;1757223370003812384;shendleadr;https://twitter.com/shendleadr/status/1757256438475583624
Tue Feb 13 04:12:06 +0000 2024;1757256308670320777;"Somplak   Menjelang pilpres 2024, Presiden Joko Widodo juga menggelontorkan tunjangan kinerja bagi jajaran Bawaslu, dengan jumlah yang bervariasi.   Apakah ini juga menjadi politik "bansos" untuk petugas penyelenggara pemilu?  https://t.co/sCxzAKLn44";0;0;0;0;in;1305803188138721280;1757256308670320777;IndonesiaRahayu;https://twitter.com/IndonesiaRahayu/status/1757256308670320777
Tue Feb 13 04:10:40 +0000 2024;1757255947741978637;"@justiceforbiebz @dpnlyyy @dawiguna @narkosun Klo aku mikirnya statement prabowo ini bentuk antisipasi aja, semacam rencana yg kira kira bakal selesai 5 tahun. Klo bisa lebih cepat ya Alhamdulillah tp targetnya 5 tahun selesai. Klo ga selesai  pemilu selanjutnya ganti presiden atau mau lanjut itu ya tergantung nnti";1;1;0;0;in;576904253;1757166704281735516;tukangkuqu;https://twitter.com/tukangkuqu/status/1757255947741978637
Tue Feb 13 04:10:29 +0000 2024;1757255902103818523;"Misalnya :  Premis A = Indonesia adalah negara dengan kedaulatan rakyat, atau disebut demokrasi Premis B = Rakyat menentukan birokrasinya (presiden, dan sebagainya) melalui Pemilu  Kesimpulannya = Sebagai negara demokrasi Indonesia harus memilih Presiden berdasar pemilu";0;7;0;0;in;1516280480429383681;1757253916830695732;MUHAMMADIANHID3;https://twitter.com/MUHAMMADIANHID3/status/1757255902103818523
Tue Feb 13 04:10:00 +0000 2024;1757255776530567349;"Telah beredar buletin digital yang memuat tulisan Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/f4gHRNEbrZ., hendak memenangkan salah satu calon presiden pada Pemilu 2024 adalah berita bohong alias HOAX.   “Pertama-tama jelas informasi yang dimuat adalah berita… https://t.co/5vNDYozD90";0;0;0;1;in;1050726601409757187;1757255776530567349;ShandiNugroho95;https://twitter.com/ShandiNugroho95/status/1757255776530567349
Tue Feb 13 04:08:03 +0000 2024;1757255286409273374;"Mahasiswa dan Terasa Ngawurnya harga Beras di Masa Tenang Pemilu. akibat Presiden @jokowi mjd keluargawan bknlah negarawan. Mencegah kronisme dibangun kembali oleh Rosan Cs, dgn gurita dinasti KKN jg pelanggaran HAM. Serta merdeka untuk dijadikan budak. https://t.co/OvztQv1rp7";0;0;0;0;in;1594845221728440320;1757255286409273374;freethink32;https://twitter.com/freethink32/status/1757255286409273374
Tue Feb 13 04:07:15 +0000 2024;1757255084445159566;"Aku iseng tanya ke pembantuku  "Mba Santi arep nyoblos siapa sesok" "Wah aku yang salam tiga jari" " Oh lha kenapa Mba" " Emoh aku 02 kok koyok sak karepe dewe mosok anake presiden melu pemilu Mas"";0;2;2;15;in;1467896796672262146;1757255084445159566;BambangSupratn1;https://twitter.com/BambangSupratn1/status/1757255084445159566
Tue Feb 13 04:06:41 +0000 2024;1757254942740680942;"@BangWin04 Itu ga substantif. Yg membekas di ingatan adl kader2ny yg koruptif, sejak jaman reformasi, saat mega jd presiden dan pdip memuncaki pemilu. Setlh fakta berbicara, lambat laun rankingny turun lg";0;0;0;0;in;154390739;1757080051026415898;Qutu_Qupret;https://twitter.com/Qutu_Qupret/status/1757254942740680942
Tue Feb 13 04:06:17 +0000 2024;1757254844371632400;"GusMen @YaqutCQoumas dan Kakanwil @AfifMasmin mengajak GenZ/milenial Pastikan Pakai Hak Suaramu yaahhh Ingat, PEMILU bukan semata tanggung jawab @KPU_ID tapi juga tugas kita bersama @Kemenag_RI  #PemiLove Presiden @jokowi  Doa Cinta Pemula https://t.co/vOLOY0jotu";0;1;6;18;in;2570143284;1757254844371632400;Kemenag_DIY;https://twitter.com/Kemenag_DIY/status/1757254844371632400
Tue Feb 13 04:05:23 +0000 2024;1757254617241616781;"@Sigmahalim @georgegandhos @DivHumas_Polti @FBinfauzan Tapi apa biasa aja Nanti pemilu damai lagi calm bro Lu menurut gue orang yg paling tersakiti sm Indonesia Bahkan sejak presiden soekarno kyaknya Presiden buruk semua wkwk";0;1;0;0;in;1631024686116249600;1756569998926151744;AAenaldi;https://twitter.com/AAenaldi/status/1757254617241616781
Tue Feb 13 04:05:19 +0000 2024;1757254599189352871;"@PrabsGibs @maishajuly @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss Dan pemilu 2024 Prabowo gagal lagi untuk ke empat kalinya jadi presiden. 2029 nyapres lagi ajah siapa tahu menang..🤣🤣🤣🤣";0;0;0;0;in;1603646149415514112;1756891517518803071;kawitah79;https://twitter.com/kawitah79/status/1757254599189352871
Tue Feb 13 04:05:02 +0000 2024;1757254529915998624;"@praburevolusi Sejak Indonesia melaksanakan pemilu langsung dipilih oleh rakyat, semua yg saya pilih berhasil menjadi presiden RI, Bpk Susilo Bambang Yudhoyono selama 2 periode, Bpk Joko Widodo selama 2 periode, dan saya pastikan pilihanku Bpk Prabowo Subianto akan jadi presiden RI tahun ini.";0;0;0;0;in;1469978276122615808;1756858838303822178;ElfrieEugenie;https://twitter.com/ElfrieEugenie/status/1757254529915998624
Tue Feb 13 04:03:32 +0000 2024;1757254152458223631;"Siap-siap besok pagi 14 Februari 2024, COBLOSAN Pemilu 2024 !!  Bismillah mau kasih suaraku buat orang-orang terbaik yang bisa melanjutkan estafet kepemimpinan Presiden Jokowi.   Always Prabowo Gibran 💙✌️ https://t.co/Xvv2AM6jDK";2;52;42;237;in;1219890224936783874;1757254152458223631;NyaiiBubu;https://twitter.com/NyaiiBubu/status/1757254152458223631
Tue Feb 13 04:03:09 +0000 2024;1757254053493637163;"Presiden Joko Widodo (Jokowi) menaikkan tunjangan kinerja (tukin) pegawai Badan Pengawas Pemilu (Bawaslu) menjelang hari pencoblosan tiba. https://t.co/uwVCArJX2q";0;0;0;0;in;46693036;1757254053493637163;inilahdotcom;https://twitter.com/inilahdotcom/status/1757254053493637163
Tue Feb 13 04:02:34 +0000 2024;1757253909280928183;"H-1 Coblosan, PDIP Jatim Kirim Pesan Jangan Golput dan Awasi Pemilu. 👇  Pemilu legislatif maupun presiden akan berlangsung pada Rabu (14/2/2024). DPD PDI Perjuangan Jawa Timur (Jatim)… https://t.co/44ujALrkie #PolitikPemerintahan #Jatim #PDIP #Pemilu via @beritajatimcom";0;0;0;0;in;21287066;1757253909280928183;beritajatimcom;https://twitter.com/beritajatimcom/status/1757253909280928183
Tue Feb 13 04:02:13 +0000 2024;1757253819065327632;"Jangan Golput! GusMen @YaqutCQoumas dan Kakanwil @AfifMasmin mengajak GenZ/milenial JANGAN GOLPUT sebagai pemilih pemula Ingat, kesukseskan pemilu bukan semata tanggung jawab @KPU_ID tapi juga tugas kita bersama #PemiLove Presiden @jokowi  Doa Cinta Pemula https://t.co/cJmAtccmOw";1;0;6;14;in;2570143284;1757253819065327632;Kemenag_DIY;https://twitter.com/Kemenag_DIY/status/1757253819065327632
Tue Feb 13 04:02:06 +0000 2024;1757253792394031538;"Viral! Presiden Kedua Indonesia Soeharto ‘Bangkit’ Kembali Jelang Pemilu 2024 https://t.co/yPV6NaRT0j";0;0;0;0;in;788744100;1757253792394031538;Riau24Com;https://twitter.com/Riau24Com/status/1757253792394031538
Tue Feb 13 04:01:40 +0000 2024;1757253680049299964;"Dalam menyambut pemilu 2024 mari kita berdoa agar siapapun presiden yang terpilih amanah dan tanggung jawab  Doa Bersama Pemilih Pemula #Pemilove @Kemenag_RI @KPU_ID";0;0;0;2;in;1302033800197619712;1757253680049299964;afifahwildan23;https://twitter.com/afifahwildan23/status/1757253680049299964
Tue Feb 13 04:01:19 +0000 2024;1757253592841699632;"kalo mau offline yaudah offline gua juga lebih seneng belajar offline tapi kalo gini kan sama aja boong anj marah pemilu pertama gue jadi cuman bisa nyoblos presiden doang";0;0;0;0;in;909632148964962304;1757252978078290260;serevanx;https://twitter.com/serevanx/status/1757253592841699632
Tue Feb 13 04:00:56 +0000 2024;1757253495135306009;"Ya Rabb,  beri kami pemimpin yang sebaik-baiknya pemimpin.  #indonesia #vote #presiden #president #pemilu #pilpres #pilpres2024 https://t.co/gRs0woczao";0;0;0;0;in;37101716;1757253495135306009;rezalisni;https://twitter.com/rezalisni/status/1757253495135306009
Tue Feb 13 03:59:47 +0000 2024;1757253205812293867;"Ribuan Pemuda Lintas Agama Deklarasi Siap Gunakan Hak Suara dan Doakan Pemilu Damai, pada 14 Februari 2024. Mereka juga mendoakan pemilu tahun ini berjalan dengan damai.   #PemiLove Doa Cinta Pemula Presiden @jokowi  Gus Men @YaqutCQoumas https://t.co/NxdLI6KC3G";1;0;9;11;in;2642667686;1757253205812293867;kemenagkepri;https://twitter.com/kemenagkepri/status/1757253205812293867
Tue Feb 13 03:59:46 +0000 2024;1757253204394578344;"Dengan doa dan cinta pemula kita rayakan pemilu dengan gembira, aman dan  damai Presiden RI @Jokowi@YaqutCqoumas # Pemilove";0;0;0;1;in;1685899359412793344;1757253204394578344;anas_zarko26904;https://twitter.com/anas_zarko26904/status/1757253204394578344
Tue Feb 13 03:57:45 +0000 2024;1757252694044184780;"Salam Perubahan!  Calon Presiden Anies Baswedan menyampaikan pesan penting untuk para pejuang perubahan, para pendukung Anies Baswedan dan anak-anak Abah dalam Pemilu yang digelar 14 Februari 2024. Pesan dalam Bahasa Indonesia dan beberapa bahasa daerah dengan format video yang https://t.co/RKLW0rT9B3";0;0;0;0;in;1727237343651012608;1757252694044184780;IbnuMuzb;https://twitter.com/IbnuMuzb/status/1757252694044184780
Tue Feb 13 03:57:36 +0000 2024;1757252657969078680;"Mungkin itu apresiasi dari presiden karna pemilu tetap berjalan lancar.";0;0;0;0;in;1597408227746271232;1757252657969078680;catursatrio2221;https://twitter.com/catursatrio2221/status/1757252657969078680
Tue Feb 13 03:55:52 +0000 2024;1757252221094486235;"@ekaliyasari @afazrihady @sosmedkeras kan sekarang momentumnya lagi pemilu ya yg dibahas pasti demokrasi, dari segi demokrasi jkw ini emang agak problematik ya banyak konflik interes di dalamnya makanya pada kritik. Presiden dikritik itu wajar.";0;1;0;0;in;1327309143208648704;1757077836899483681;rascallian;https://twitter.com/rascallian/status/1757252221094486235
Tue Feb 13 03:55:48 +0000 2024;1757252205164593560;"Presiden Joko Widodo (Jokowi) menerbitkan Peraturan Presiden (Perpres) RI Nomor 18 Tahun 2024 tentang Tunjangan Kinerja Pegawai di Lingkungan Sekretariat Jenderal (Setjen) Badan Pengawas Pemilu (Bawaslu).https://t.co/2Os63DU1N9";0;0;0;0;in;423220305;1757252205164593560;ANTARABengkulu;https://twitter.com/ANTARABengkulu/status/1757252205164593560
Tue Feb 13 03:54:10 +0000 2024;1757251794814804370;"@Arie_Kriting ada benarnya ..  "pemilu adalah sarana dmn rakyat bebas memilih binatang buas mana yg akan menerkamnya nanti" makanya kita coblos presiden yg diminta bkn meminta";0;0;0;0;in;1746131313667788800;1756674007175430194;absolute_silent;https://twitter.com/absolute_silent/status/1757251794814804370
Tue Feb 13 03:53:49 +0000 2024;1757251705581015155;"Buang buang duit demi kemenangan?   Aturan ngga usah ada pemilu pak. Langsung aja jadikan anakmu presiden. Tinggal ubah peraturannya kan beres.";0;0;0;0;in;94705410;1757251705581015155;aryangevin;https://twitter.com/aryangevin/status/1757251705581015155
Tue Feb 13 03:52:58 +0000 2024;1757251492967555402;"Semoga Pemilu besok 14 Februari 2024 berlangsung dengan aman, damai dan bermartabat.  Doa Bersama Pemilih Pemula Tuhan berkati Indonesia.  #Pemilove Presiden @jokowi Menag @YaqutCQoumas  @Kemenag_RI @bimaskatolikri  @KPU_ID https://t.co/tc9P3TpR8m";0;0;2;4;in;174959520;1757251492967555402;SendyPWT;https://twitter.com/SendyPWT/status/1757251492967555402
Tue Feb 13 03:43:36 +0000 2024;1757249135223427266;"@CNNIndonesia @bawaslu_RI @KemenkesRI Keluarga kami para dokter kesehatan  Memuliakan warga  ( dihina oleh keluarga pasien para dokter sp) Tunjang kapan naik .  Lebih penting @bawaslu_RI  dimuliakan Presiden. Apa karena pemilu ?";0;1;0;0;in;1699791963221024768;1757223370003812384;kaulpasaribu;https://twitter.com/kaulpasaribu/status/1757249135223427266
Tue Feb 13 03:40:37 +0000 2024;1757248382874398792;"@VeronicaKoman wahhhh berarti 2019 ada kecurangan juga dong ya, dan mungkin akan dipake sistemnya di pemilu saat ini. selama menjabat presiden sudah mengesahkan provinsi baru di tanah papua, itu berarti papua pegunungan juga ikutan coblos dong ya?   pantesan ada provinsi baru buat tambahan";0;2;0;3;in;1527641812424200193;1757216597369028696;duniauli;https://twitter.com/duniauli/status/1757248382874398792
Tue Feb 13 03:40:25 +0000 2024;1757248331791946150;"#fakta Kaltara diresmikan 2012, pemilu 2014, dibawah presiden SBY. Demokrat di pemilu 2014 berada di koalisi Prabowo - Hatta.  4 provinsi baru di Papua, diresmikan 2022, pemilu 2024, dibawah presiden Jokowi.";0;1;0;0;in;1452803168304128002;1757242529609916792;utiarrr;https://twitter.com/utiarrr/status/1757248331791946150
Tue Feb 13 03:40:23 +0000 2024;1757248323801473117;"@prophetofzorck Setahu saya, selama ini presiden hasil pemilu itu nama nya ga pernah ada huruf "P" sih 🤣🤣🤣";0;1;0;0;in;867821752247697408;1757184335827083298;hafiedzawardani;https://twitter.com/hafiedzawardani/status/1757248323801473117
Tue Feb 13 03:39:01 +0000 2024;1757247979562672385;"Baik banget 🥹 Udah naikin gaji asn menjelang pemilu, sekarang bawaslu 🥹🥹 Punya presiden sebaik ini masa masih iri sama negara lain sih rugi dong yaa 👉👈";0;0;0;1;in;128137409;1757247979562672385;peuxtuvoir;https://twitter.com/peuxtuvoir/status/1757247979562672385
Tue Feb 13 03:34:45 +0000 2024;1757246907427193334;"@tirta_cipeng Salah sistem demokrasi ny,,  Presiden dan DPR sama2 dari parpol,,  Seharusny Presiden dan pemerintah di pegang partai pemenang pemilu,,  Partai2 yg kalah wajib jadi oposisi mengawasi pemerintah,, Di larang ada koalisi, mau gabung hrs bubarin partai.";0;0;0;0;in;1477299019;1757192272184275250;dixie_pp;https://twitter.com/dixie_pp/status/1757246907427193334
Tue Feb 13 03:34:15 +0000 2024;1757246781279355073;"Dengan semangat doa cinta pemula,mari kita rayakan pemilu ini dengan penuh kegembiraan,aman dan damai dengan penuh suka cita.damai negeriku damai bangsaku we love Indonesia  Presiden @jokowi @Yaqutcqoumas  #Pemilove";0;0;0;0;in;1528664301413990400;1757246781279355073;Marwanmustaqim_;https://twitter.com/Marwanmustaqim_/status/1757246781279355073
Tue Feb 13 03:33:57 +0000 2024;1757246705630949438;"di analisis wacana kritis, wacana selalu punya konteks yang berhubungan dgn peristiwa sebelum/sesudahnya. nah, karenanya, sulit untuk ga curiga, untuk ga berburuk sangka ke presiden setelah apa2 aja yg terjadi menjelang pemilu. yang terbaru ini👇";0;0;0;1;in;1339547165799038980;1757246705630949438;ecoblatus;https://twitter.com/ecoblatus/status/1757246705630949438
Tue Feb 13 03:30:11 +0000 2024;1757245758183796915;"Begini Isi Undang Undang Pemilu Terbaru Tahun 2023 Terbitan Presiden Joko Widodo https://t.co/cpRrucIhqN";0;0;0;0;in;456426648;1757245758183796915;merdekadotcom;https://twitter.com/merdekadotcom/status/1757245758183796915
Tue Feb 13 03:27:14 +0000 2024;1757245015519330394;"@CNNIndonesia Aq setuju.... Bukan koar2 kyk oknum dosen2 itu.. Mereka ternyata antek asing, yg ingin menggalkan pemilu &amp  prabowo jadi presiden.. Karena klo prabowo jadi presiden, antek2 asing itu kehilangan proyek besar..";0;0;0;0;in;1287002184781971461;1756988822544666962;AFE50184266;https://twitter.com/AFE50184266/status/1757245015519330394
Tue Feb 13 03:24:39 +0000 2024;1757244367033802984;"Besok pemilu, bagi kalian yg membaca tweet saya ini nanti coblos lah presiden pilihan kalian ya. Tolong ya jangan golput cuy, nanti kalo golput 1 surat suara kalian akan dicoblos sama pihak2 tertentu, ingat jangan golput ya guys.";0;0;0;4;in;1630098877;1757244367033802984;haloarfa;https://twitter.com/haloarfa/status/1757244367033802984
Tue Feb 13 03:22:36 +0000 2024;1757243849070768431;"Pemilu besok gengs! 14 Februari bertepatan dengan hari Rabu dan hari kasih sayang. Sudah siapkah kalian ikut "coblosan" pesta demokrasi milih wakil rakyat dan Presiden? Tapi ingat ya gengs, beda pilihan gpp, sing penting tertib ojo jotos-jotosan. Doa Cinta Pemula. #PemiLove https://t.co/EqJ2IHHbmF";0;3;8;9;in;134393690;1757243849070768431;toniheru;https://twitter.com/toniheru/status/1757243849070768431
Tue Feb 13 03:18:04 +0000 2024;1757242711147774426;"Antisipasi Pemungutan Suara: Gambaran Elektabilitas Calon Presiden dan Wakil Presiden Sepekan Jelang Pemilu 2024 #AnisBaswedan #GanjarPranowo #Indonesia #PemilihanPresiden #Pemilu2024 #Politik https://t.co/yw11PUbxKG";0;0;0;0;in;1488801875499839491;1757242711147774426;NewsSenja;https://twitter.com/NewsSenja/status/1757242711147774426
Tue Feb 13 03:17:34 +0000 2024;1757242584794275955;"Besok pemilu, harus pilih presiden. Besok valentine, harus pilih pacar. Besok valentine, harus pilih hadiah. Besok valentine, harus pilih tempat buat nge-date. Besok harus siap siap bikin banyak keputusan nih! 🫣 Kalau udah mumet begini, biasanya aku tinggal nge-gym aja! 🤣🤣🤣";0;0;1;1;in;1480446115581288449;1757242584794275955;natasyalimano;https://twitter.com/natasyalimano/status/1757242584794275955
Tue Feb 13 03:14:16 +0000 2024;1757241754582228998;"Semua berawal dr Isu perpanjang masa jabatan presiden dan 3 periode yg gagal dan mendapatkan penolakan dr masyarakat dan parpol koalisi. Maka skema baru tercipta, yaitu otak Atik konstitusi. Yg menyeret ketua MK melanggar etika. Itulah kekacauan pemilu tahun ini.  Dirty vote.";0;0;0;0;in;1525051102705487873;1757241754582228998;iki_prime;https://twitter.com/iki_prime/status/1757241754582228998
Tue Feb 13 03:13:31 +0000 2024;1757241564609593836;"@jajanan_rakyat @XDoradong Ada kecurangan besar besaran hasil pemilu digugat terbukti 02 curang. Akhirnya pemilu dibatalkan. Untuk menjaga stabilitas negara Jokowi dilantik lagi menjadi presiden sebelum pemilu ulang bisa diadakan";0;2;0;0;in;1196686229904838656;1757215003718107346;hasslingjoe125;https://twitter.com/hasslingjoe125/status/1757241564609593836
Tue Feb 13 03:13:18 +0000 2024;1757241511065047458;"@Juliakango @wid0vv @yshmne___ Ga ada sebutan utk hubungan JK-Anies krn JK jg ga gunain partainya Golkar buat ngusung Anies, Golkar malah dukung 02 WOY. Yg nepo baby itu ya Gibran, jelas-jelas pamannya hakim mk, bapak nya presiden yg jd penyelenggara pemilu, adeknya ketua partai yg ngusung dia.";0;1;0;13;in;1479142150113611783;1756895657594626469;HakunaM24121873;https://twitter.com/HakunaM24121873/status/1757241511065047458
Tue Feb 13 03:04:04 +0000 2024;1757239186153931263;"@narkosun ada kemungkinan besar Prabowo Subianto bakal terpilih jadi presiden di pemilu tahun 2049   gak tau lawan nya siapa pokoknya 2049 Prabowo presiden";0;0;0;0;in;1276876868340203520;1757166704281735516;bendolganteng;https://twitter.com/bendolganteng/status/1757239186153931263
