Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,pattern_counts,label
1004,1004,1004,1004,Tue Feb 13 01:55:50 +0000 2024,1757222014136500430,milu bukan dar nyoblos presiden wakil nyoblos anggota dpr anggota dpd anggota dprd provinsi anggota dprd kabupatenkota jadi jangan masuk bilik suara baru bingung pilih mana sangking banyak gakenal semua,0,1,0,1,in,2929785253,1757222014136500430,fasafirdausff,https://twitter.com/fasafirdausff/status/1757222014136500430,{},
1005,1005,1005,1005,Tue Feb 13 01:51:43 +0000 2024,1757220978319626519,panitia pilih camat ppk kabupaten tangerang serentak bongkar logistik milu surat suara pilih presiden wakil presiden ppwp minggu lalu lewat,0,0,1,0,in,1122778923845050368,1757220978319626519,redaksiduaempat,https://twitter.com/redaksiduaempat/status/1757220978319626519,{},
1006,1006,1006,1006,Tue Feb 13 01:50:16 +0000 2024,1757220613813645389,enggak sabar buat coblos dulu enggak pernah semangat mau nyoblos harap banyak paslonnya milu rasa semangat sekali ikut jadi bagi ubah calon presiden cerdas setir parpol mana moga dinasti politik henti sini,0,0,0,0,in,1423106147523862532,1756861032885297412,yash_doum,https://twitter.com/yash_doum/status/1757220613813645389,{},
1007,1007,1007,1007,Tue Feb 13 01:50:09 +0000 2024,1757220582129893403,kamu pilih mula guna hak pilih jangan sia-siakan suara kamu pilih calon presiden wakil presiden sesuai hati nurani punya sempat besar kontribusi milu doa cinta mula,0,0,2,1,in,1175673725926035456,1757220582129893403,lahguamahsaik,https://twitter.com/lahguamahsaik/status/1757220582129893403,{},
1008,1008,1008,1008,Tue Feb 13 01:49:28 +0000 2024,1757220412919075140,pareto pimpin tegas nasib suatu kaum negeri persen tentu siapa pimpin sama laku nasib suatu provinsi organisasi korporasi institusi lengkap,0,0,0,1,in,74921624,1757220412919075140,ydsfku,https://twitter.com/ydsfku/status/1757220412919075140,{},
1009,1009,1009,1009,Tue Feb 13 01:45:37 +0000 2024,1757219444362039410,serang fajar duit rp rebubuat apa bang jangan kuatir bang gelora gue pilihpresiden tetap bang fahri milu datang nyapresgw dukung,0,0,0,0,in,1739605743387701248,1757191638794072574,ismayadjati,https://twitter.com/ismayadjati/status/1757219444362039410,{},
1010,1010,1010,1010,Tue Feb 13 01:45:16 +0000 2024,1757219356789047359,dirty vote micek kayak soal surat suara coblos wajah gembira berurai air mata curang milu apa cemburu enggak gandeng pak presiden judul ha- tertawa terbahak-bahak te- bulat kurang brefingan apa belibet banget omong wajah gembira berurai air mata,0,0,0,0,in,1505164419298304000,1757020111972843779,ticka_martina,https://twitter.com/ticka_martina/status/1757219356789047359,{},
1011,1011,1011,1011,Tue Feb 13 01:44:46 +0000 2024,1757219230507033030,habis milu langsung tabrak presiden langsung,0,0,0,0,in,1117254336004755456,1757219230507033030,luvjekajeon,https://twitter.com/luvjekajeon/status/1757219230507033030,{},
1012,1012,1012,1012,Tue Feb 13 01:44:43 +0000 2024,1757219217395650623,salah bentur minoritas vs mayoritas mayoritas enggak ikut andil tentu tanggal milu benar presiden tuju milu ada hari rabu abu presiden kata sangat toleran,0,0,4,13,in,1159119751429287936,1756947005501538408,KinderMachine,https://twitter.com/KinderMachine/status/1757219217395650623,{},
1013,1013,1013,1013,Tue Feb 13 01:43:37 +0000 2024,1757218938965069999,apel geser pasu serpas personil aman tps milu presiden legislatif polres mukomuko operasi mantap brata nala satgas humas polres mukomuko,0,0,0,0,in,1589490472627896320,1757218938965069999,POLSEKMMS2022,https://twitter.com/POLSEKMMS2022/status/1757218938965069999,{},
1015,1015,1015,1015,Tue Feb 13 01:43:18 +0000 2024,1757218860066070922,ini rakyat indonesia genz fomo pilih presiden kayak pilih bias acara survival proses politik panjang bukan cuma momen milu doang umur hidup please buat orang orang indo mikir amp give a slightest damn your own freaking country,0,0,1,1,in,1310208378761740288,1757218860066070922,whiskeeyzz,https://twitter.com/whiskeeyzz/status/1757218860066070922,{},
1017,1017,1017,1017,Tue Feb 13 01:39:51 +0000 2024,1757217991799017893,gue pernah menang pikir negara kayak hopeless banget bakal hasil enggak ingin after milu wajah menangis keras asli gue enggak mau pimpin presiden kayak you know who,0,0,0,0,in,1044588646425186305,1757217991799017893,BWizone_12,https://twitter.com/BWizone_12/status/1757217991799017893,{},
1018,1018,1018,1018,Tue Feb 13 01:36:03 +0000 2024,1757217037448036725,aku ikut team milu satu putar siapa jadi presiden nyacape deh dengar katakata tolol goblog bujer,0,0,0,0,in,3189620827,1757077836899483681,Afnanimax,https://twitter.com/Afnanimax/status/1757217037448036725,{},
1019,1019,1019,1019,Tue Feb 13 01:29:47 +0000 2024,1757215458649166102,iya betul gagal jadi presiden masuk museum muri jadi capres abadi panjang milu indonesia kenang panjang sejarah indonesia mantap kan,0,0,0,0,in,1285037142,1756891517518803071,Priyo846u5,https://twitter.com/Priyo846u5/status/1757215458649166102,{},
1020,1020,1020,1020,Tue Feb 13 01:29:33 +0000 2024,1757215399501050118,presiden sukarno kata siapa halang milu khianat revolusi,0,0,0,0,in,58173131,1757215399501050118,jeep_jeff_jip,https://twitter.com/jeep_jeff_jip/status/1757215399501050118,{},
1021,1021,1021,1021,Tue Feb 13 01:28:22 +0000 2024,1757215101634199842,tuh jelek benar perintah cuma betul paslon beking pak presiden susah kan perintah ikut campur makanya jadi bawa coba bebas bobrok kan selenggara milu perintah,0,0,0,0,in,829197738835329025,1756885530875502770,ironjeonss,https://twitter.com/ironjeonss/status/1757215101634199842,{},
1022,1022,1022,1022,Tue Feb 13 01:23:38 +0000 2024,1757213912007901488,coblos milu besok presiden dpr ri dpd dprd provinsi kaltim dprd kota balikpapan kan calon-calon pilih gas kan besok,2,11,5,12,in,1392884361280647169,1757213912007901488,txtbpn,https://twitter.com/txtbpn/status/1757213912007901488,{},
1023,1023,1023,1023,Tue Feb 13 01:22:56 +0000 2024,1757213733926105262,prabowo pas jadi presiden amitamit --gt indonesia jadi negara otoriter beliau jadi diktator kata indonesia gasiap demokrasi padahal benar demokrasi indonesia usaha ditanemin sama soekarno jaman milu pertama minimal tau sejarah deh,0,0,0,0,in,1703596434145280001,1757213733926105262,orangmanadokw,https://twitter.com/orangmanadokw/status/1757213733926105262,{},
1024,1024,1024,1024,Tue Feb 13 01:22:44 +0000 2024,1757213684722757889,jelang milu kelompok teriak curang baru tahun kelompok teriak turun presiden sadar bro pion,0,0,0,0,in,1386956484,1755822180850618735,junaedi_tan,https://twitter.com/junaedi_tan/status/1757213684722757889,{},
1025,1025,1025,1025,Tue Feb 13 01:20:59 +0000 2024,1757213243280605264,sampurasun wargi cidadap milu serentak wargi dapat surat suara pilih presiden wakil presiden dpr ri dpd ri dprd provinsi dprd kabupaten kota ayo hadir tps guna hak pilih,0,0,0,0,in,1890072859,1757213243280605264,Kec_Cidadap,https://twitter.com/Kec_Cidadap/status/1757213243280605264,{},
1026,1026,1026,1026,Tue Feb 13 01:18:25 +0000 2024,1757212597563048263,uu no tahun pasal ayat nyata larang siar berita menguntungkanmerugikan serta milu subjek video perintah sekarang presiden menteri kpu mk jabat kalau rasa resah arti aku presiden serta milu,0,1,0,0,in,438214081,1756876550035870200,ryngosqrd,https://twitter.com/ryngosqrd/status/1757212597563048263,{},
1027,1027,1027,1027,Tue Feb 13 01:14:45 +0000 2024,1757211675055603956,satu hari tanggal februari hari pesta demokrasi negara satu republik indonesia seluruh masyarakat laksana pilih umum presiden anggota legislatif sama wujud milu aman damai,0,0,0,0,in,1624546122621681665,1757211675055603956,Humasresbuteng,https://twitter.com/Humasresbuteng/status/1757211675055603956,{},
1028,1028,1028,1028,Tue Feb 13 01:14:36 +0000 2024,1757211637453594920,hubung libur nasional rangka milu presiden dpd-ri dpr-ri dprd-prov dprd kabupaten kota tanggal februari layan satpas polres diri kota libur layan buka hari kamis februari,0,0,0,0,in,187797099,1757211637453594920,LantsKediriKota,https://twitter.com/LantsKediriKota/status/1757211637453594920,{},
1029,1029,1029,1029,Tue Feb 13 01:10:03 +0000 2024,1757210491926335622,sama nderr cuma garagara beda pilih buta akal sama pikir padahal kalo lewat masa milu merekamereka jadi presiden enggak bakal peduli sama dukung kayak sudahsudah paslon bakal adem ayem aje lihat dulu pas jokowi prabowo,0,0,0,1,in,1261795639773421568,1757077836899483681,lahsiapaaku_,https://twitter.com/lahsiapaaku_/status/1757210491926335622,{},
1030,1030,1030,1030,Tue Feb 13 01:07:57 +0000 2024,1757209965188784470,panjang sejarah pdip jokowi presiden pertama pdi p pilih rakyat milu kali pdi p nyungseb zaman kali milu vs surabaya demokrat,0,0,0,2,in,1687405604309213184,1757119046774820962,halikukami,https://twitter.com/halikukami/status/1757209965188784470,{},
1031,1031,1031,1031,Tue Feb 13 01:07:10 +0000 2024,1757209765757989041,tunjuk buka gimana mau bikin milu dulu memang proses tunjuk memang bukan arti presiden punya kuasa penuh dprd mantan pimpin daerah sama tri ikut libat tuju kalau dprd tuju sama pj nolak,0,1,0,0,in,1058165932751695872,1756718908583915635,RenaldyHaen,https://twitter.com/RenaldyHaen/status/1757209765757989041,{},
1032,1032,1032,1032,Tue Feb 13 01:06:55 +0000 2024,1757209705607549172,begini bro mungkin lu baru mau ikut milu jadi tps saksi bruh fungsi nya laku awas saksi bukan satu kubu semua kubu misal presiden makanya sering rame malam capek dulu banyak,0,4,0,4,in,1625351452142227460,1756911105937658191,weni_hn,https://twitter.com/weni_hn/status/1757209705607549172,{},
1033,1033,1033,1033,Tue Feb 13 01:06:37 +0000 2024,1757209628520436007,moga orang orang jahat kalah milu moga anies atau ganjar jadi presiden buat bangsa cerdas utama orang-orang enggak pilih jadi tau kalo dulu pernah se salah pilih capres wapres jelek banget jelek blas,0,0,0,1,in,829917978627960832,1757209628520436007,inialel,https://twitter.com/inialel/status/1757209628520436007,{},
1034,1034,1034,1034,Tue Feb 13 01:04:28 +0000 2024,1757209089132867917,ganjar mahfud menang pecah banyak rekor anak polisi pertama jadi presiden orang madura pertama masuk wapres sama pasang hadap anak presiden aktif libat milu langgar kode etik banyak panjang sejarah,3,25,54,159,in,39964465,1757209089132867917,mantriss,https://twitter.com/mantriss/status/1757209089132867917,{},
1035,1035,1035,1035,Tue Feb 13 01:02:50 +0000 2024,1757208675821944892,cok masa milu tuh presiden pns menteri bahkan bini presiden netral pose tangan larang anjir benar sdm,0,0,0,0,in,1507715040190746626,1757077836899483681,rnvyya,https://twitter.com/rnvyya/status/1757208675821944892,{},
1036,1036,1036,1036,Tue Feb 13 00:59:32 +0000 2024,1757207846394220849,generasi sambut milu pertama tahun bagi antusias ikut milu bingung tentu calon anggota legislatif calon presidenwakil presiden pilih gratis baca,0,2,0,0,in,255866913,1757189302260511171,hariankompas,https://twitter.com/hariankompas/status/1757207846394220849,{},
1037,1037,1037,1037,Tue Feb 13 00:57:42 +0000 2024,1757207383942775238,edar buletin digital muat tulis kapolri jenderal polisi drs listyo sigit prabowo hendak menang salah satu calon presiden milu,0,0,0,0,in,1575410964530225152,1757207383942775238,WirawanDavit,https://twitter.com/WirawanDavit/status/1757207383942775238,{},
1038,1038,1038,1038,Tue Feb 13 00:53:48 +0000 2024,1757206402605690964,mungut suara luar negeri negeri mungut suara luar negeri contoh milu indonesia harap kampanye selubung selimut bansos kerah oknum aparat intimidasi cawe-cawe presiden ngintili,3,27,113,643,in,1296382061758955520,1757206402605690964,BangWin04,https://twitter.com/BangWin04/status/1757206402605690964,{},
1039,1039,1039,1039,Tue Feb 13 00:53:42 +0000 2024,1757206376940736720,cuma orang goblok kayak lu enggak tau siapa niat kuasa awal prediksi milu milu paling curang presiden nya cawe menagkan satu paslon lu mau bilang presiden enggak tau apa woy sdm tinggi dikit biar enggak bego simpul semua jadi,0,0,0,0,in,1606501560288411648,1757099626669523145,sundari69a,https://twitter.com/sundari69a/status/1757206376940736720,{},
1040,1040,1040,1040,Tue Feb 13 00:48:57 +0000 2024,1757205184718283161,lo kagak tanya gibran lolos jadi cawapres lo kagak tanya bansos masif bagi dekat milu bahkan lebih besar jaman covid- dulu lo kagak tanya jokowi kagak cuti pas nyata presiden pihak,0,2,1,6,in,1291488083288846337,1756937746122514482,And__S123__,https://twitter.com/And__S123__/status/1757205184718283161,{},
1041,1041,1041,1041,Tue Feb 13 00:48:23 +0000 2024,1757205040329052180,presiden joko widodo terima undang coblos milu kpps tps lurah gambir jakarta pusat senin n,1,0,0,7,in,23343960,1757205040329052180,kompascom,https://twitter.com/kompascom/status/1757205040329052180,{},
1042,1042,1042,1042,Tue Feb 13 00:40:55 +0000 2024,1757203162686181537,lah jelas ubah kptsn pas dekat milu ngono kok lagi sek dbhas ora mung kui soal presiden kampanye mana keluar mulut presiden lama lawane ora gur ganjar isih sono anies arti turut cah iki iur nggo bayar dosen ms,0,2,0,0,in,1670823350636257280,1756996825444462941,howlingwolv,https://twitter.com/howlingwolv/status/1757203162686181537,{},
1043,1043,1043,1043,Tue Feb 13 00:39:05 +0000 2024,1757202699299487970,wapres ri beda pilih jadi kuat demokrasi matang menunjuk ke bawah wakil presiden republik indonesia wapres ri maruf amin tegas beda pilih milu bukan via,0,0,0,0,in,21287066,1757202699299487970,beritajatimcom,https://twitter.com/beritajatimcom/status/1757202699299487970,{},
1044,1044,1044,1044,Tue Feb 13 00:36:01 +0000 2024,1757201927912497583,coba anda pdip dukung ubah konstitusi presiden kuasa umur hidup dukung anak turun presiden jadi ganti presiden biaya milu manfaat buat bangun bikin jalan tol bikin bendung bagi-bagi,0,0,0,2,in,158007705,1757201927912497583,wdtu,https://twitter.com/wdtu/status/1757201927912497583,{},
1045,1045,1045,1045,Tue Feb 13 00:34:08 +0000 2024,1757201454404935690,makan bareng pas milu presiden sama capres kontroversial astaga kalo enggak milu sama serah mau bikin video mukbang enggak apaapa,0,1,0,0,in,1576987408339730433,1756854885302272384,ppeterparkerr_,https://twitter.com/ppeterparkerr_/status/1757201454404935690,{},
1046,1046,1046,1046,Tue Feb 13 00:31:37 +0000 2024,1757200820171608165,jangan kasihan kak biar penasaran menang milu presiden,0,0,0,0,in,1687514353808072704,1757189836644217115,Indra9102011,https://twitter.com/Indra9102011/status/1757200820171608165,{},
1047,1047,1047,1047,Tue Feb 13 00:29:55 +0000 2024,1757200391018877253,jebak tumpang gelap reformasi bu megawati presiden bila ubah konstitusi mpr pilh presiden wapres amp hapus gbhn ubah cara mpr pilih presiden pilih calon usung partai menang milu suara banyak,0,0,1,1,in,1188896232,1757080051026415898,Momonsimomon,https://twitter.com/Momonsimomon/status/1757200391018877253,{},
1048,1048,1048,1048,Tue Feb 13 00:27:10 +0000 2024,1757199700653162791,hebat bpk presiden thanks maju negeri sekarang ayok pensiun tenang enggak usah nyemplung u- milu,0,0,0,2,in,1308981807535271936,1757029845681512650,ddaenira,https://twitter.com/ddaenira/status/1757199700653162791,{},
1049,1049,1049,1049,Tue Feb 13 00:26:50 +0000 2024,1757199614829293751,presiden enggak balikin cucu orang tua baru kelar kampanye baru kali gue lihat presiden paksa dukung paslon buat jaga cucu kelar milu wajah tanpa mulut,0,0,0,0,in,1585972460117438470,1757008774039257382,wholenewfunk,https://twitter.com/wholenewfunk/status/1757199614829293751,{},
1050,1050,1050,1050,Tue Feb 13 00:24:20 +0000 2024,1757198986044121539,tenang tenangsebentar pak presiden turun operasi pasar beras murah coblos milu pebruari tenangtenang,0,0,0,0,in,1661742299234336774,1756941285368508417,EduwWahyana,https://twitter.com/EduwWahyana/status/1757198986044121539,{},
1051,1051,1051,1051,Tue Feb 13 00:22:36 +0000 2024,1757198553561403613,dejavu tahun milu paling amburadul enggak nyoblos mungkin coblos soal gabung mantan presiden,0,0,0,2,in,1503560974103560197,1757191345955844440,BudiSup94266397,https://twitter.com/BudiSup94266397/status/1757198553561403613,{},
1052,1052,1052,1052,Tue Feb 13 00:19:00 +0000 2024,1757197643879723328,surat suara milu jenis warna yuk simak warna abu - abu surat suara presiden wakil presiden warna kuning surat suara dpr ri warna biru surat suara dprd provinsi warna merah surat suara dpd ri warna hijau surat suara dprd kabupatenkota,0,1,0,2,in,740058303816863745,1757197643879723328,PolisiSukoharjo,https://twitter.com/PolisiSukoharjo/status/1757197643879723328,{},
1053,1053,1053,1053,Tue Feb 13 00:18:20 +0000 2024,1757197479295226298,indonesia emas cabar buat ganti jokowi siapa bakal pilih presiden indonesia baharu punya peran cukup signifikan jaya visi indonesia emas,0,1,0,2,in,331383958,1757197479295226298,SinarOnline,https://twitter.com/SinarOnline/status/1757197479295226298,{},
1054,1054,1054,1054,Tue Feb 13 00:16:55 +0000 2024,1757197121332400177,pimpin pilih mikrofon studio ustadz adi hidayat,0,0,0,0,in,479133959,1757197121332400177,s3sajberkah,https://twitter.com/s3sajberkah/status/1757197121332400177,{},
